path	classification	unsigned_equal	runtime_equal	executable_equal	writable_equal	symbol_equal	text_equal	different_runtime_sections
kernel/drivers/gpio/gpio-pcie-idio-24.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/gpio/gpio-viperboard.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/gpu/drm/amd/amdgpu/amdgpu.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.retpoline_sites,.return_sites,.rodata.cst8,.rodata.str1.1,.rodata.str1.8,.static_call_sites,.text,.text.unlikely,__bug_table,__dyndbg,__jump_table,__mcount_loc,__tracepoints,__versions
kernel/drivers/gpu/drm/ast/ast.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/gpu/drm/bochs/bochs-drm.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/gpu/drm/drm.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.rodata.str1.8,.text,__dyndbg,__jump_table,__tracepoints,__versions
kernel/drivers/gpu/drm/drm_kms_helper.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/gpu/drm/drm_ttm_helper.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/gpu/drm/drm_vram_helper.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/gpu/drm/gma500/gma500_gfx.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.return_sites,.text,.text.unlikely,__dyndbg,__jump_table,__versions
kernel/drivers/gpu/drm/i2c/ch7006.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/gpu/drm/i2c/sil164.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/gpu/drm/i915/gvt/kvmgt.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.rodata.str1.8,.text,.text.unlikely,__dyndbg,__jump_table,__versions
kernel/drivers/gpu/drm/i915/i915.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.return_sites,.rodata,.rodata.str1.1,.rodata.str1.8,.text,.text.unlikely,__bug_table,__dyndbg,__jump_table,__tracepoints,__versions
kernel/drivers/gpu/drm/mgag200/mgag200.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/gpu/drm/nouveau/nouveau.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.retpoline_sites,.text,.text.unlikely,__dyndbg,__jump_table,__versions
kernel/drivers/gpu/drm/qxl/qxl.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.text,__jump_table,__versions
kernel/drivers/gpu/drm/radeon/radeon.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.text,__dyndbg,__jump_table,__tracepoints,__versions
kernel/drivers/gpu/drm/scheduler/gpu-sched.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.text,__jump_table,__tracepoints,__versions
kernel/drivers/gpu/drm/tiny/cirrus.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/gpu/drm/ttm/ttm.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.return_sites,.text,.text.unlikely,__dyndbg,__jump_table,__versions
kernel/drivers/gpu/drm/udl/udl.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/gpu/drm/vboxvideo/vboxvideo.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/gpu/drm/vgem/vgem.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/gpu/drm/virtio/virtio-gpu.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.text,__jump_table,__tracepoints,__versions
kernel/drivers/gpu/drm/vmwgfx/vmwgfx.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/gpu/drm/xen/drm_xen_front.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/hid-a4tech.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/hid-accutouch.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/hid-alps.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.text,.text.unlikely,__dyndbg,__jump_table,__versions
kernel/drivers/hid/hid-apple.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/hid-appleir.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/hid-asus.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.text,.text.unlikely,__dyndbg,__jump_table,__versions
kernel/drivers/hid/hid-aureal.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/hid-axff.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.text,.text.unlikely,__dyndbg,__jump_table,__versions
kernel/drivers/hid/hid-belkin.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/hid-betopff.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/hid-bigbenff.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/hid-cherry.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/hid-chicony.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/hid-cmedia.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/hid-corsair.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/hid-cougar.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/hid-cp2112.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.text,.text.unlikely,__dyndbg,__jump_table,__versions
kernel/drivers/hid/hid-cypress.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/hid-dr.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.text,.text.unlikely,__dyndbg,__jump_table,__versions
kernel/drivers/hid/hid-elan.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/hid-elecom.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/hid-elo.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/hid-emsff.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/hid-ezkey.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/hid-gaff.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.text,__dyndbg,__jump_table,__versions
kernel/drivers/hid/hid-gembird.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/hid-generic.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/hid-gfrm.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/hid-gt683r.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/hid-gyration.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/hid-holtek-kbd.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/hid-holtek-mouse.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/hid-holtekff.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/hid-hyperv.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/hid-icade.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/hid-ite.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/hid-jabra.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/hid-kensington.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/hid-keytouch.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/hid-kye.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/hid-lcpower.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/hid-led.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/hid-lenovo.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.text,.text.unlikely,__dyndbg,__jump_table,__versions
kernel/drivers/hid/hid-lg-g15.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/hid-logitech-dj.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/hid-logitech-hidpp.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.text,.text.unlikely,__dyndbg,__jump_table,__versions
kernel/drivers/hid/hid-logitech.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/hid-macally.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/hid-magicmouse.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/hid-maltron.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/hid-mf.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.text,.text.unlikely,__dyndbg,__jump_table,__versions
kernel/drivers/hid/hid-microsoft.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/hid-monterey.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/hid-multitouch.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.text,__dyndbg,__jump_table,__versions
kernel/drivers/hid/hid-nti.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/hid-ntrig.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/hid-ortek.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/hid-penmount.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/hid-petalynx.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/hid-picolcd.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/hid-pl.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.text,__dyndbg,__jump_table,__versions
kernel/drivers/hid/hid-plantronics.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.text,__dyndbg,__jump_table,__versions
kernel/drivers/hid/hid-primax.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/hid-prodikeys.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/hid-redragon.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/hid-retrode.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/hid-rmi.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.return_sites,.text,__dyndbg,__jump_table,__versions
kernel/drivers/hid/hid-roccat-arvo.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/hid-roccat-common.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/hid-roccat-isku.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/hid-roccat-kone.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/hid-roccat-koneplus.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/hid-roccat-konepure.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/hid-roccat-kovaplus.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/hid-roccat-lua.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/hid-roccat-pyra.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/hid-roccat-ryos.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/hid-roccat-savu.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/hid-roccat.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/hid-saitek.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.text,__dyndbg,__jump_table,__versions
kernel/drivers/hid/hid-samsung.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/hid-sensor-custom.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.text,__dyndbg,__jump_table,__versions
kernel/drivers/hid/hid-sensor-hub.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.text,.text.unlikely,__dyndbg,__jump_table,__versions
kernel/drivers/hid/hid-sjoy.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.text,__dyndbg,__jump_table,__versions
kernel/drivers/hid/hid-sony.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.text,__dyndbg,__jump_table,__versions
kernel/drivers/hid/hid-speedlink.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/hid-steam.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/hid-steelseries.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/hid-sunplus.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/hid-tivo.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/hid-tmff.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/hid-topseed.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/hid-twinhan.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/hid-u2fzero.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.text,__dyndbg,__jump_table,__versions
kernel/drivers/hid/hid-uclogic.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.text,.text.unlikely,__dyndbg,__jump_table,__versions
kernel/drivers/hid/hid-udraw-ps3.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/hid-viewsonic.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/hid-waltop.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/hid-wiimote.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.return_sites,.rodata.str1.1,.rodata.str1.8,.text,.text.unlikely,__dyndbg,__jump_table,__versions
kernel/drivers/hid/hid-xinmo.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/hid-zpff.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/hid-zydacron.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/hid.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.text,.text.unlikely,__dyndbg,__jump_table,__versions
kernel/drivers/hid/i2c-hid/i2c-hid.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.text,.text.unlikely,__dyndbg,__jump_table,__versions
kernel/drivers/hid/intel-ish-hid/intel-ish-ipc.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.text,__jump_table,__tracepoints,__versions
kernel/drivers/hid/intel-ish-hid/intel-ishtp-hid.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.text,__dyndbg,__jump_table,__versions
kernel/drivers/hid/intel-ish-hid/intel-ishtp.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.text,__dyndbg,__jump_table,__versions
kernel/drivers/hid/uhid.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hid/usbhid/usbhid.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.return_sites,.text,.text.unlikely,__dyndbg,__jump_table,__versions
kernel/drivers/hid/wacom.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.text,__dyndbg,__jump_table,__versions
kernel/drivers/hv/hv_balloon.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.text,__dyndbg,__jump_table,__tracepoints,__versions
kernel/drivers/hv/hv_utils.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.rodata.str1.8,.text,__dyndbg,__jump_table,__versions
kernel/drivers/hv/hv_vmbus.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.parainstructions,.text,.text.unlikely,__dyndbg,__jump_table,__tracepoints,__versions
kernel/drivers/hwmon/abituguru.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.init.text,.orc_unwind,.orc_unwind_ip,.return_sites,.text,__dyndbg,__jump_table,__versions
kernel/drivers/hwmon/abituguru3.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.init.text,.orc_unwind,.orc_unwind_ip,.return_sites,.text,__dyndbg,__jump_table,__versions
kernel/drivers/hwmon/acpi_power_meter.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hwmon/ad7414.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.text,__dyndbg,__jump_table,__versions
kernel/drivers/hwmon/ad7418.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hwmon/adcxx.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.text,.text.unlikely,__dyndbg,__jump_table,__versions
kernel/drivers/hwmon/adm1021.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.text,__dyndbg,__jump_table,__versions
kernel/drivers/hwmon/adm1025.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.text,__dyndbg,__jump_table,__versions
kernel/drivers/hwmon/adm1026.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.return_sites,.text,.text.unlikely,__dyndbg,__jump_table,__versions
kernel/drivers/hwmon/adm1029.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.text,__dyndbg,__jump_table,__versions
kernel/drivers/hwmon/adm1031.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.text,__dyndbg,__jump_table,__versions
kernel/drivers/hwmon/adm9240.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.text,__dyndbg,__jump_table,__versions
kernel/drivers/hwmon/ads7828.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hwmon/ads7871.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.text,__dyndbg,__jump_table,__versions
kernel/drivers/hwmon/adt7411.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.text,__dyndbg,__jump_table,__versions
kernel/drivers/hwmon/adt7462.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hwmon/adt7470.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hwmon/adt7475.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.return_sites,.text,__dyndbg,__jump_table,__versions
kernel/drivers/hwmon/amc6821.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.return_sites,.text,.text.unlikely,__dyndbg,__jump_table,__versions
kernel/drivers/hwmon/amd_energy.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hwmon/applesmc.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hwmon/asb100.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.text,__dyndbg,__jump_table,__versions
kernel/drivers/hwmon/asc7621.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hwmon/aspeed-pwm-tacho.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hwmon/asus_atk0110.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.text,.text.unlikely,__dyndbg,__jump_table,__versions
kernel/drivers/hwmon/atxp1.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.text,__dyndbg,__jump_table,__versions
kernel/drivers/hwmon/coretemp.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.text,__dyndbg,__jump_table,__versions
kernel/drivers/hwmon/dell-smm-hwmon.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hwmon/dme1737.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.text,.text.unlikely,__dyndbg,__jump_table,__versions
kernel/drivers/hwmon/drivetemp.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.text,__dyndbg,__jump_table,__versions
kernel/drivers/hwmon/ds1621.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.text,__dyndbg,__jump_table,__versions
kernel/drivers/hwmon/ds620.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.text,__dyndbg,__jump_table,__versions
kernel/drivers/hwmon/emc1403.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hwmon/emc2103.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.return_sites,.text,__dyndbg,__jump_table,__versions
kernel/drivers/hwmon/emc6w201.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.text,__dyndbg,__jump_table,__versions
kernel/drivers/hwmon/f71805f.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.text,.text.unlikely,__dyndbg,__jump_table,__versions
kernel/drivers/hwmon/f71882fg.ko	runtime-code-or-symbol-different	false	false	false	false	false	true	.init.text,__dyndbg,__jump_table,__versions
kernel/drivers/hwmon/f75375s.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hwmon/fam15h_power.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hwmon/fschmd.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hwmon/ftsteutates.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.return_sites,.text,__dyndbg,__jump_table,__versions
kernel/drivers/hwmon/g760a.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.text,__dyndbg,__jump_table,__versions
kernel/drivers/hwmon/gl518sm.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.text,__dyndbg,__jump_table,__versions
kernel/drivers/hwmon/gl520sm.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.return_sites,.text,__dyndbg,__jump_table,__versions
kernel/drivers/hwmon/hwmon-vid.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hwmon/i5500_temp.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hwmon/i5k_amb.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hwmon/ibmaem.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hwmon/ibmpex.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hwmon/it87.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.init.text,.text,__dyndbg,__jump_table,__versions
kernel/drivers/hwmon/jc42.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hwmon/k10temp.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hwmon/k8temp.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hwmon/lineage-pem.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hwmon/lm63.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.text,__dyndbg,__jump_table,__versions
kernel/drivers/hwmon/lm70.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.text,__dyndbg,__jump_table,__versions
kernel/drivers/hwmon/lm73.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hwmon/lm75.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.return_sites,.text,__dyndbg,__jump_table,__versions
kernel/drivers/hwmon/lm77.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.text,__dyndbg,__jump_table,__versions
kernel/drivers/hwmon/lm78.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.text,__dyndbg,__jump_table,__versions
kernel/drivers/hwmon/lm80.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.text,__dyndbg,__jump_table,__versions
kernel/drivers/hwmon/lm83.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.return_sites,.text,__dyndbg,__jump_table,__versions
kernel/drivers/hwmon/lm85.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.text,__dyndbg,__jump_table,__versions
kernel/drivers/hwmon/lm87.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.text,__dyndbg,__jump_table,__versions
kernel/drivers/hwmon/lm90.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.return_sites,.rodata.str1.1,.text,.text.unlikely,__dyndbg,__jump_table,__versions
kernel/drivers/hwmon/lm92.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.text,__dyndbg,__jump_table,__versions
kernel/drivers/hwmon/lm93.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.orc_unwind,.orc_unwind_ip,.return_sites,.text,.text.unlikely,__dyndbg,__jump_table,__versions
kernel/drivers/hwmon/lm95241.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.text,__dyndbg,__jump_table,__versions
kernel/drivers/hwmon/lm95245.ko	runtime-data-different-code-equivalent	false	false	true	true	true	true	__versions
kernel/drivers/hwmon/ltc4151.ko	runtime-code-or-symbol-different	false	false	false	false	false	false	.text,__dyndbg,__jump_table,__versions
